2026-04-03 17:33:17 | INFO     | root | [57/100]trajectory angle_error: [   8.913   23.302 -328.064  340.005  132.649 -581.142], begin_angle: [-133.387  128.725 -121.556  206.84   259.536  224.917], end_angle: [ 63.691 241.698 153.064 -75.005  15.547 292.73 ]
2026-04-03 17:33:17 | INFO     | root | [58/100]trajectory angle_error: [-192.545  199.597 -340.02   212.839 -143.543 -365.322], begin_angle: [-275.835  -48.264  -30.791  237.082 -235.114   45.555], end_angle: [  61.906   65.403  165.02    52.161 -124.004   76.693]
2026-04-03 17:33:18 | INFO     | root | [59/100]trajectory angle_error: [-230.913   74.565  -64.63   209.738   13.247   46.252], begin_angle: [-212.543  118.112  133.831  189.876 -113.228 -317.395], end_angle: [-129.087  190.435 -110.37    55.262 -258.408 -222.053]
2026-04-03 17:33:18 | INFO     | root | [60/100]trajectory angle_error: [  18.48   219.291 -310.769  342.86  -249.538 -452.475], begin_angle: [ 170.964  102.387   91.705  155.956 -116.244 -208.361], end_angle: [ 31.08   45.709 135.769 -77.86   80.167  92.475]
2026-04-03 17:33:18 | INFO     | root | [61/100]trajectory angle_error: [-413.028  185.819 -199.498 -144.305 -401.797 -151.249], begin_angle: [   0.443   32.007 -141.038   93.418  -20.822 -336.162], end_angle: [ 196.912   60.68    24.498  209.331   41.797 -208.751]
2026-04-03 17:33:19 | INFO     | root | [62/100]trajectory angle_error: [-292.869  214.232  -18.198  299.496  239.633  -33.751], begin_angle: [-138.244  132.322  164.056  -39.126 -135.185 -213.978], end_angle: [  22.016   50.768 -156.802  -34.496 -306.942 -108.22 ]
2026-04-03 17:33:19 | INFO     | root | [63/100]trajectory angle_error: [616.622   8.724 -27.467 300.734 115.683  74.983], begin_angle: [ 141.211  100.502  -20.51   207.5   -147.732  259.665], end_angle: [-312.761  256.276 -147.533  -35.734  186.655 -194.185]
2026-04-03 17:33:20 | INFO     | root | [64/100]trajectory angle_error: [-119.624  330.919 -208.941  107.604  367.896 -276.048], begin_angle: [  99.199   -2.059  -31.201  -16.75  -195.808  162.307], end_angle: [ 330.981  -65.919   33.941  157.396 -334.393   20.571]
2026-04-03 17:33:20 | INFO     | root | [65/100]trajectory angle_error: [ 135.403  334.459 -196.868  122.159 -573.131 -157.807], begin_angle: [346.783  21.551  66.759   6.259 -23.903  97.858], end_angle: [-151.476  -69.459   21.868  142.841  356.141 -202.193]
2026-04-03 17:33:21 | INFO     | root | [66/100]trajectory angle_error: [  22.78   122.584  -63.795  269.188  504.387 -312.764], begin_angle: [-356.038  242.005 -113.445  181.707   28.21   192.465], end_angle: [-331.301  142.416 -111.205   -4.188 -319.913  188.245]
2026-04-03 17:33:21 | INFO     | root | [67/100]trajectory angle_error: [-521.474  323.377 -129.49   104.35   668.928 -436.047], begin_angle: [-165.903  106.029  -86.889  128.879  227.354 -325.774], end_angle: [ 257.023  -58.377  -45.51   160.65  -308.928   76.047]
2026-04-03 17:33:21 | INFO     | root | [68/100]trajectory angle_error: [-442.103   73.512 -163.036   84.643 -305.152   24.384], begin_angle: [-157.323  -30.724 -143.151  199.961  -34.019 -210.452], end_angle: [  82.103  191.488  -11.964   56.002  -54.848 -303.745]
2026-04-03 17:33:22 | INFO     | root | [69/100]trajectory angle_error: [-13.136 181.99  -43.378 225.386 209.491 -82.267], begin_angle: [-61.732 -16.492 110.812  34.946 223.071 153.771], end_angle: [-344.767   83.01  -131.622   39.614 -178.825 -275.75 ]
2026-04-03 17:33:22 | INFO     | root | [70/100]trajectory angle_error: [-246.37   -76.143 -134.432   16.909 -186.495 -378.212], begin_angle: [ 143.614  159.523  160.412   26.538  -89.211 -352.822], end_angle: [  81.276  121.917  -27.062   65.267 -173.505  175.878]
